"hotel";"is_canceled";"lead_time";"arrival_date_year";"arrival_date_month";"arrival_date_day_of_month";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"deposit_type";"agent";"company";"days_in_waiting_list";"customer_type";"adr";"required_car_parking_spaces";"total_of_special_requests";"reservation_status";"reservation_status_date"
"Resort Hotel";1;26;2017;"March";1;6;19;2;0;0;"HB";"PRT";"Groups";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"440";"";0;"Transient-Party";62;0;0;"Canceled";"2017-02-10"
"Resort Hotel";1;26;2017;"March";9;0;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";60;0;1;"Canceled";"2017-02-15"
"Resort Hotel";1;26;2017;"March";14;0;5;1;0;0;"HB";"PRT";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient-Party";65;0;0;"Canceled";"2017-03-14"
"Resort Hotel";1;26;2017;"March";14;0;5;2;0;0;"HB";"PRT";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient-Party";80;0;0;"Canceled";"2017-02-16"
"Resort Hotel";1;26;2017;"March";18;2;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";68;0;0;"Canceled";"2017-02-20"
"Resort Hotel";1;26;2017;"March";28;0;4;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"436";"";0;"Transient";30;0;0;"No-Show";"2017-03-28"
"Resort Hotel";1;27;2015;"August";11;0;4;1;1;0;"BB";"PRT";"Direct";"Direct";0;0;0;"C";"C";0;"No Deposit";"250";"";0;"Transient";207;0;2;"Canceled";"2015-07-17"
"Resort Hotel";1;27;2015;"December";25;2;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";52;0;2;"Canceled";"2015-11-30"
"Resort Hotel";1;27;2015;"December";27;2;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"250";"";0;"Transient";75;0;1;"Canceled";"2015-12-22"
"Resort Hotel";1;27;2015;"November";16;1;2;1;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";39;0;0;"Canceled";"2015-10-30"
"Resort Hotel";1;27;2015;"November";16;1;2;2;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";48;0;0;"Canceled";"2015-10-30"
"Resort Hotel";1;27;2015;"October";26;5;14;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"E";0;"No Deposit";"";"281";0;"Transient";36;0;3;"Canceled";"2015-10-26"
"Resort Hotel";1;27;2015;"September";1;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";131;0;2;"Canceled";"2015-08-10"
"Resort Hotel";1;27;2015;"September";1;2;6;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";186;0;2;"Canceled";"2015-08-18"
"Resort Hotel";1;27;2015;"September";6;2;3;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"142";"";0;"Contract";125;0;0;"Canceled";"2015-08-18"
"Resort Hotel";1;27;2015;"September";10;1;3;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"";"";0;"Transient";120;0;1;"Canceled";"2015-08-14"
"Resort Hotel";1;27;2016;"April";4;1;1;1;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";56;0;0;"Canceled";"2016-03-08"
"Resort Hotel";1;27;2016;"April";4;1;5;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";125;0;0;"Canceled";"2016-03-08"
"Resort Hotel";1;27;2016;"April";10;2;2;2;0;0;"BB";"IRL";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"250";"";0;"Transient";72;0;0;"Canceled";"2016-03-15"
"Resort Hotel";1;27;2016;"April";14;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";65;0;0;"Canceled";"2016-03-18"
"Resort Hotel";1;27;2016;"April";20;0;2;1;0;0;"BB";"";"Corporate";"Corporate";0;0;3;"A";"A";0;"No Deposit";"";"82";0;"Transient";42;0;0;"Canceled";"2016-04-20"
"Resort Hotel";1;27;2016;"April";23;2;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";85;0;0;"Canceled";"2016-03-30"
"Resort Hotel";1;27;2016;"April";25;1;3;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";85;0;0;"Canceled";"2016-03-30"
"Resort Hotel";1;27;2016;"April";26;0;3;2;0;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";87;0;1;"Canceled";"2016-04-26"
"Resort Hotel";1;27;2016;"April";28;0;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";65;0;0;"Canceled";"2016-04-04"
"Resort Hotel";1;27;2016;"August";18;0;3;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Transient";200;0;0;"Canceled";"2016-08-11"
"Resort Hotel";1;27;2016;"August";26;0;2;3;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"339";"";0;"Transient";179;0;0;"Canceled";"2016-08-09"
"Resort Hotel";1;27;2016;"February";11;0;3;3;1;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"H";"H";1;"No Deposit";"240";"";0;"Transient";118;0;1;"No-Show";"2016-02-11"
"Resort Hotel";1;27;2016;"July";26;0;4;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";226;0;0;"Canceled";"2016-07-05"
"Resort Hotel";1;27;2016;"March";21;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"241";"";0;"Transient";56;0;1;"Canceled";"2016-03-03"
"Resort Hotel";1;27;2016;"November";2;2;5;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";38;0;2;"Canceled";"2016-10-07"
"Resort Hotel";1;27;2016;"October";15;2;5;2;2;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";141;0;0;"Canceled";"2016-09-19"
"Resort Hotel";1;27;2016;"October";15;2;5;3;1;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";146;0;0;"Canceled";"2016-09-19"
"Resort Hotel";1;27;2016;"October";16;2;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"184";"";0;"Transient";57;0;0;"Canceled";"2016-09-20"
"Resort Hotel";1;27;2016;"October";21;0;1;2;0;0;"BB";"SWE";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";115;0;1;"Canceled";"2016-10-05"
"Resort Hotel";1;27;2016;"September";8;0;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"250";"";0;"Transient";88;0;1;"Canceled";"2016-08-16"
"Resort Hotel";1;27;2016;"September";23;0;1;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";159;0;1;"Canceled";"2016-09-02"
"Resort Hotel";1;27;2017;"April";12;0;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";103;0;1;"Canceled";"2017-03-18"
"Resort Hotel";1;27;2017;"August";1;2;5;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";216;0;1;"Canceled";"2017-07-15"
"Resort Hotel";1;27;2017;"August";28;1;4;2;2;0;"HB";"ESP";"Direct";"Direct";0;0;0;"G";"G";0;"No Deposit";"250";"";0;"Transient";341;0;0;"Canceled";"2017-08-02"
"Resort Hotel";1;27;2017;"February";18;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";48;0;2;"Canceled";"2017-02-02"
"Resort Hotel";1;27;2017;"February";24;1;2;2;1;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";110;0;0;"Canceled";"2017-01-28"
"Resort Hotel";1;27;2017;"January";6;4;10;2;0;0;"BB";"GBR";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Transient";39;0;0;"Canceled";"2016-12-28"
"Resort Hotel";1;27;2017;"January";16;1;2;1;0;0;"Undefined";"PRT";"Groups";"Direct";0;0;0;"A";"C";0;"No Deposit";"";"";0;"Transient-Party";55;0;0;"Canceled";"2017-01-14"
"Resort Hotel";1;27;2017;"January";27;0;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";48;0;1;"Canceled";"2016-12-31"
"Resort Hotel";1;27;2017;"January";27;0;2;2;2;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"H";"H";1;"No Deposit";"240";"";0;"Transient";93;0;1;"Canceled";"2016-12-31"
"Resort Hotel";1;27;2017;"July";12;0;4;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";220;0;2;"Canceled";"2017-06-26"
"Resort Hotel";1;27;2017;"July";13;2;3;2;0;0;"BB";"AUT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";178;0;0;"Canceled";"2017-06-16"
"Resort Hotel";1;27;2017;"July";17;1;3;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";174;0;0;"Canceled";"2017-06-22"
"Resort Hotel";1;27;2017;"July";24;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"196";"";0;"Transient";225;0;0;"Canceled";"2017-07-11"
"Resort Hotel";1;27;2017;"June";11;2;1;2;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"292";0;"Transient";107;0;1;"Canceled";"2017-05-18"
"Resort Hotel";1;27;2017;"June";11;2;1;3;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"292";0;"Transient";120;0;1;"Canceled";"2017-05-18"
"Resort Hotel";1;27;2017;"June";25;2;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";135;0;0;"Canceled";"2017-05-29"
"Resort Hotel";1;27;2017;"March";13;1;2;2;2;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"240";"";0;"Transient";75;0;0;"Canceled";"2017-02-19"
"Resort Hotel";1;27;2017;"March";17;0;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";68;0;0;"Canceled";"2017-02-18"
"Resort Hotel";1;27;2017;"March";31;0;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";70;0;1;"Canceled";"2017-03-08"
"Resort Hotel";1;27;2017;"March";31;2;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";73;0;1;"Canceled";"2017-03-19"
"Resort Hotel";1;27;2017;"May";18;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"331";0;"Transient";69;0;0;"Canceled";"2017-05-02"
"Resort Hotel";1;28;2015;"August";6;1;3;3;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"242";"";0;"Transient";239;0;1;"Canceled";"2015-07-21"
"Resort Hotel";1;28;2015;"December";18;0;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"D";"D";1;"No Deposit";"240";"";0;"Transient";52;0;1;"Canceled";"2015-12-07"
"Resort Hotel";1;28;2015;"July";20;2;5;2;1;0;"FB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";241;0;0;"Canceled";"2015-07-20"
"Resort Hotel";1;28;2015;"October";21;0;2;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"208";"";0;"Transient-Party";0;0;0;"Canceled";"2015-10-02"
"Resort Hotel";1;28;2015;"September";4;1;2;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"142";"";0;"Contract";117;0;0;"Canceled";"2015-08-07"
"Resort Hotel";1;28;2016;"April";11;1;4;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";65;0;0;"Canceled";"2016-03-30"
"Resort Hotel";1;28;2016;"April";21;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";42;0;1;"Canceled";"2016-04-19"
"Resort Hotel";1;28;2016;"August";1;1;4;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";195;0;1;"Canceled";"2016-07-17"
"Resort Hotel";1;28;2016;"August";11;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";219;0;0;"Canceled";"2016-07-24"
"Resort Hotel";1;28;2016;"August";16;0;3;2;0;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";219;0;0;"Canceled";"2016-08-03"
"Resort Hotel";1;28;2016;"August";25;1;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";227;0;2;"Canceled";"2016-08-09"
"Resort Hotel";1;28;2016;"February";1;1;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";46;0;2;"Canceled";"2016-01-11"
"Resort Hotel";1;28;2016;"February";29;3;7;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";55;0;1;"Canceled";"2016-02-17"
"Resort Hotel";1;28;2016;"January";1;2;6;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"G";"G";1;"No Deposit";"240";"";0;"Transient";94;0;0;"Canceled";"2015-12-12"
"Resort Hotel";1;28;2016;"January";5;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";56;0;0;"Canceled";"2015-12-12"
"Resort Hotel";1;28;2016;"January";9;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";56;0;1;"Canceled";"2016-01-05"
"Resort Hotel";1;28;2016;"July";14;0;3;3;1;0;"BB";"CN";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";237;0;0;"Canceled";"2016-06-30"
"Resort Hotel";1;28;2016;"July";20;0;2;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;2;8;"A";"D";0;"No Deposit";"";"86";0;"Transient";89;0;0;"Canceled";"2016-07-12"
"Resort Hotel";1;28;2016;"July";20;1;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"339";"";0;"Transient";167;0;0;"Canceled";"2016-06-22"
"Resort Hotel";1;28;2016;"June";13;1;3;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;1;3;"A";"A";0;"No Deposit";"";"86";0;"Transient";65;0;0;"Canceled";"2016-06-08"
"Resort Hotel";1;28;2016;"May";16;3;6;3;1;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";140;0;0;"Canceled";"2016-04-22"
"Resort Hotel";1;28;2016;"May";24;0;2;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";66;0;0;"Canceled";"2016-04-26"
"Resort Hotel";1;28;2016;"November";7;1;0;2;0;0;"BB";"NLD";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";42;0;1;"No-Show";"2016-11-07"
"Resort Hotel";1;28;2016;"November";17;2;5;1;0;0;"BB";"FIN";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";43;0;0;"Canceled";"2016-10-20"
"Resort Hotel";1;28;2016;"October";24;1;2;1;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";51;0;0;"Canceled";"2016-09-28"
"Resort Hotel";1;28;2017;"April";19;0;2;2;0;0;"BB";"USA";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";100;0;1;"Canceled";"2017-03-24"
"Resort Hotel";1;28;2017;"August";1;2;5;2;2;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";316;0;0;"Canceled";"2017-07-05"
"Resort Hotel";1;28;2017;"August";1;2;5;3;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"241";"";0;"Transient";258;0;1;"Canceled";"2017-07-05"
"Resort Hotel";1;28;2017;"August";3;0;2;2;0;0;"BB";"PHL";"Online TA";"TA/TO";0;0;0;"A";"A";3;"No Deposit";"240";"";0;"Transient";205;0;1;"Canceled";"2017-08-01"
"Resort Hotel";1;28;2017;"August";3;0;2;2;0;0;"BB";"PHL";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";225;0;0;"Canceled";"2017-07-06"
"Resort Hotel";1;28;2017;"August";4;0;2;2;0;0;"HB";"MOZ";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";270;0;1;"Canceled";"2017-07-09"
"Resort Hotel";1;28;2017;"August";9;2;8;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"40";"";0;"Contract";150;0;1;"Canceled";"2017-07-31"
"Resort Hotel";1;28;2017;"February";3;1;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";48;0;0;"Canceled";"2017-01-07"
"Resort Hotel";1;28;2017;"February";19;2;5;2;0;0;"HB";"ITA";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";100;0;1;"Canceled";"2017-01-30"
"Resort Hotel";1;28;2017;"February";20;1;2;2;0;0;"HB";"PRT";"Direct";"Direct";0;0;0;"A";"A";2;"No Deposit";"250";"";0;"Transient";84;0;1;"Canceled";"2017-02-03"
"Resort Hotel";1;28;2017;"February";21;2;5;1;2;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"6";"";0;"Transient";95;0;0;"Canceled";"2017-01-24"
"Resort Hotel";1;28;2017;"July";22;2;4;2;2;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";353;0;0;"Canceled";"2017-07-10"
"Resort Hotel";1;28;2017;"July";22;2;4;3;1;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";315;0;0;"Canceled";"2017-06-25"
"Resort Hotel";1;28;2017;"June";2;2;2;2;0;0;"BB";"CN";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";150;0;1;"Canceled";"2017-05-05"
"Resort Hotel";1;28;2017;"June";18;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"241";"";0;"Transient";103;0;1;"Canceled";"2017-05-21"
"Resort Hotel";1;28;2017;"June";18;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"F";"F";0;"No Deposit";"241";"";0;"Transient";136;0;1;"Canceled";"2017-05-21"
"Resort Hotel";1;28;2017;"June";22;0;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";106;0;1;"Canceled";"2017-06-03"
"Resort Hotel";1;28;2017;"June";23;1;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";170;0;2;"Canceled";"2017-06-01"
"Resort Hotel";1;28;2017;"March";17;1;2;2;2;0;"BB";"ROU";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";105;0;0;"Canceled";"2017-03-02"
"Resort Hotel";1;28;2017;"May";14;2;5;2;2;0;"BB";"AUS";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";170;0;1;"Canceled";"2017-04-16"
"Resort Hotel";1;29;2015;"August";19;0;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";211;0;2;"Canceled";"2015-08-01"
"Resort Hotel";1;29;2015;"August";23;2;4;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"";"";0;"Transient";202;0;1;"Canceled";"2015-07-27"
"Resort Hotel";1;29;2015;"August";27;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";211;0;1;"Canceled";"2015-08-11"
"Resort Hotel";1;29;2015;"August";28;2;5;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"H";"H";0;"No Deposit";"240";"";0;"Transient";190;0;0;"Canceled";"2015-08-01"
"Resort Hotel";1;29;2015;"December";27;2;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;1;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";55;0;1;"Canceled";"2015-12-16"
"Resort Hotel";1;29;2015;"July";25;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";121;0;1;"Canceled";"2015-06-27"
"Resort Hotel";1;29;2015;"July";28;0;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";154;0;2;"Canceled";"2015-07-16"
"Resort Hotel";1;29;2015;"July";29;1;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";165;0;1;"Canceled";"2015-07-02"
"Resort Hotel";1;29;2015;"October";2;1;2;2;1;0;"BB";"PRT";"Direct";"Direct";0;0;0;"G";"G";1;"No Deposit";"250";"";0;"Transient";117;0;0;"Canceled";"2015-09-25"
"Resort Hotel";1;29;2015;"October";22;0;3;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";1;"No Deposit";"";"317";0;"Transient";56;0;0;"Canceled";"2015-10-08"
"Resort Hotel";1;29;2015;"September";4;1;2;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"8";"";0;"Contract";80;0;0;"Canceled";"2015-08-06"
"Resort Hotel";1;29;2015;"September";4;2;6;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"242";"";0;"Transient";152;0;1;"Canceled";"2015-08-06"
"Resort Hotel";1;29;2016;"April";29;1;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";83;0;0;"Canceled";"2016-04-17"
"Resort Hotel";1;29;2016;"August";2;0;5;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";209;0;0;"Canceled";"2016-07-04"
"Resort Hotel";1;29;2016;"August";18;2;5;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";252;0;1;"Canceled";"2016-08-03"
"Resort Hotel";1;29;2016;"August";25;0;3;2;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";214;0;0;"Canceled";"2016-07-29"
"Resort Hotel";1;29;2016;"February";6;2;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";48;0;1;"Canceled";"2016-01-19"
"Resort Hotel";1;29;2016;"February";20;0;1;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";78;0;2;"Canceled";"2016-01-23"
"Resort Hotel";1;29;2016;"July";12;1;5;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";235;0;0;"Canceled";"2016-06-18"
"Resort Hotel";1;29;2016;"July";20;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"331";0;"Transient";115;0;0;"Canceled";"2016-06-21"
"Resort Hotel";1;29;2016;"July";20;1;4;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";143;0;0;"Canceled";"2016-07-05"
"Resort Hotel";1;29;2016;"June";5;2;0;2;2;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";169;0;0;"Canceled";"2016-05-08"
"Resort Hotel";1;29;2016;"June";22;0;3;2;0;0;"HB";"PRT";"Groups";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient-Party";92;0;0;"Canceled";"2016-05-24"
"Resort Hotel";1;29;2016;"March";4;2;7;2;0;0;"HB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"171";"";0;"Transient";55;0;0;"Canceled";"2016-03-03"
"Resort Hotel";1;29;2016;"March";29;0;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";48;0;0;"Canceled";"2016-03-03"
